event,round,race_name,driver,market,vwap_yes,vwap_no,n_trades,volume,price_min,price_max,price_std,grid_pos,gap_to_pole,team,finish_pos,status,is_fastest_lap,outcome,base_win,base_pod,base_rate,edge_yes,edge_no,teammate_grid_delta,is_street,high_overtaking,low_overtaking
MCGP25,8,Monaco Grand Prix,RUS,winner,1.0,99.0,4,610,1.0,1.0,0.0,14,1.5530000000000115,Mercedes,11,Lapped,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,-1.0,1,0,1
MCGP25,8,Monaco Grand Prix,VER,podium,0.4769,0.5231,18,2536,0.33,0.61,0.0852,5,0.7150000000000034,Red Bull Racing,4,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.38994347826086956,0.3899434782608696,,1,0,1
MCGP25,8,Monaco Grand Prix,VER,winner,0.0629,0.9371,110,10921,0.02,0.16,0.0276,5,0.7150000000000034,Red Bull Racing,4,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.0629,0.06289999999999996,,1,0,1
MGP25,6,Miami Grand Prix,ALB,podium,0.0285,0.9715,4,154,0.02,0.03,0.005,7,0.47800000000000864,Williams,5,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.014978260869565215,-0.014978260869565219,1.0,0,0,0
MGP25,6,Miami Grand Prix,ALB,winner,1.0,99.0,4,380,1.0,1.0,0.0,7,0.47800000000000864,Williams,5,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,1.0,0,0,0
MGP25,6,Miami Grand Prix,ALO,podium,0.03,0.97,1,100,0.03,0.03,0.0,17,1.4000000000000057,Aston Martin,15,Lapped,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-2.0,0,0,0
MGP25,6,Miami Grand Prix,ALO,winner,1.0,99.0,5,500,1.0,1.0,0.0,17,1.4000000000000057,Aston Martin,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-2.0,0,0,0
MGP25,6,Miami Grand Prix,ANT,podium,0.351,0.649,65,4942,0.12,0.44,0.0689,3,0.06700000000000728,Mercedes,6,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.3446521739130435,-0.3446521739130435,-2.0,0,0,0
MGP25,6,Miami Grand Prix,ANT,winner,0.0571,0.9429,92,13371,0.03,0.08,0.0094,3,0.06700000000000728,Mercedes,6,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.16029130434782607,-0.160291304347826,-2.0,0,0,0
MGP25,6,Miami Grand Prix,BEA,podium,0.02,0.98,2,193,0.02,0.02,0.0,20,1.7950000000000017,Haas F1 Team,19,Retired,0.0,0,0.0,0.16666666666666666,0.16666666666666666,0.14666666666666667,-0.1466666666666666,11.0,0,0,0
MGP25,6,Miami Grand Prix,BEA,winner,1.0,99.0,1,100,1.0,1.0,0.0,20,1.7950000000000017,Haas F1 Team,19,Retired,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,11.0,0,0,0
MGP25,6,Miami Grand Prix,BOR,podium,0.02,0.98,1,100,0.02,0.02,0.0,13,0.9470000000000027,Kick Sauber,18,Retired,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,-3.0,0,0,0
MGP25,6,Miami Grand Prix,BOR,winner,1.0,99.0,2,193,1.0,1.0,0.0,13,0.9470000000000027,Kick Sauber,18,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,0,0,0
MGP25,6,Miami Grand Prix,DOO,podium,0.02,0.98,1,100,0.02,0.02,0.0,14,0.9820000000000135,Alpine,20,Retired,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.023478260869565216,-0.02347826086956517,-4.0,0,0,0
MGP25,6,Miami Grand Prix,DOO,winner,1.0,99.0,2,193,1.0,1.0,0.0,14,0.9820000000000135,Alpine,20,Retired,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,-4.0,0,0,0
MGP25,6,Miami Grand Prix,GAS,podium,0.0252,0.9748,2,193,0.02,0.03,0.0071,18,1.5060000000000002,Alpine,13,Finished,0.0,0,0.0,0.0,0.0,-0.0252,0.0252,4.0,0,0,0
MGP25,6,Miami Grand Prix,GAS,winner,1.0,99.0,2,193,1.0,1.0,0.0,18,1.5060000000000002,Alpine,13,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
MGP25,6,Miami Grand Prix,HAD,podium,0.03,0.97,1,100,0.03,0.03,0.0,11,0.7830000000000013,Racing Bulls,11,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-4.0,0,0,0
MGP25,6,Miami Grand Prix,HAD,winner,1.0,99.0,2,146,1.0,1.0,0.0,11,0.7830000000000013,Racing Bulls,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
MGP25,6,Miami Grand Prix,HAM,podium,0.0409,0.9591,9,1854,0.03,0.05,0.0087,12,0.8020000000000067,Ferrari,8,Finished,0.0,0,0.0,0.0,0.0,-0.0409,0.04090000000000005,4.0,0,0,0
MGP25,6,Miami Grand Prix,HAM,winner,0.4922,47.8959,32,9399,0.02,1.0,0.4652,12,0.8020000000000067,Ferrari,8,Finished,0.0,0,0.0,0.0,0.0,-0.4922,-46.8959,4.0,0,0,0
MGP25,6,Miami Grand Prix,HUL,podium,0.02,0.98,2,193,0.02,0.02,0.0,16,1.2690000000000055,Kick Sauber,14,Lapped,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,3.0,0,0,0
MGP25,6,Miami Grand Prix,HUL,winner,1.0,99.0,4,293,1.0,1.0,0.0,16,1.2690000000000055,Kick Sauber,14,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,3.0,0,0,0
MGP25,6,Miami Grand Prix,LAW,podium,0.02,0.98,2,193,0.02,0.02,0.0,15,1.159000000000006,Racing Bulls,17,Retired,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,4.0,0,0,0
MGP25,6,Miami Grand Prix,LAW,winner,1.0,99.0,2,200,1.0,1.0,0.0,15,1.159000000000006,Racing Bulls,17,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
MGP25,6,Miami Grand Prix,LEC,podium,0.0662,0.9338,27,1381,0.04,0.15,0.0369,8,0.5500000000000114,Ferrari,7,Finished,0.0,0,0.0,0.0,0.0,-0.0662,0.06620000000000004,-4.0,0,0,0
MGP25,6,Miami Grand Prix,LEC,winner,0.3361,32.5362,33,6526,0.02,1.0,0.4566,8,0.5500000000000114,Ferrari,7,Finished,0.0,0,0.0,0.0,0.0,-0.3361,-31.5362,-4.0,0,0,0
MGP25,6,Miami Grand Prix,NOR,podium,0.7802,0.2198,25,599,0.52,0.82,0.0894,2,0.06500000000001194,McLaren,2,Finished,1.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.12802608695652173,0.12802608695652173,-2.0,0,0,0
MGP25,6,Miami Grand Prix,NOR,winner,0.3673,0.6327,239,24072,0.28,0.47,0.0309,2,0.06500000000001194,McLaren,2,Finished,1.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.019473913043478286,0.01947391304347823,-2.0,0,0,0
MGP25,6,Miami Grand Prix,OCO,podium,0.03,0.97,1,100,0.03,0.03,0.0,9,0.6200000000000045,Haas F1 Team,12,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-11.0,0,0,0
MGP25,6,Miami Grand Prix,OCO,winner,1.0,99.0,2,200,1.0,1.0,0.0,9,0.6200000000000045,Haas F1 Team,12,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-11.0,0,0,0
MGP25,6,Miami Grand Prix,PIA,podium,0.6825,0.3175,29,704,0.5,0.8,0.0913,4,0.17100000000000648,McLaren,1,Finished,0.0,1,0.0,0.391304347826087,0.391304347826087,-0.291195652173913,0.2911956521739131,2.0,0,0,0
MGP25,6,Miami Grand Prix,PIA,winner,0.1832,0.8168,256,17708,0.06,0.24,0.0311,4,0.17100000000000648,McLaren,1,Finished,0.0,1,0.0,0.391304347826087,0.0,-0.1832,0.18320000000000003,2.0,0,0,0
MGP25,6,Miami Grand Prix,RUS,podium,0.18,0.82,11,641,0.15,0.23,0.0246,5,0.1810000000000116,Mercedes,3,Finished,0.0,1,0.0,0.08695652173913043,0.08695652173913043,-0.09304347826086956,0.09304347826086967,2.0,0,0,0
MGP25,6,Miami Grand Prix,RUS,winner,0.0266,0.9734,60,11139,0.02,0.04,0.0054,5,0.1810000000000116,Mercedes,3,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.0266,0.026599999999999957,2.0,0,0,0
MGP25,6,Miami Grand Prix,SAI,podium,0.0344,0.9656,10,494,0.02,0.49,0.2097,6,0.3650000000000091,Williams,9,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.05255652173913043,-0.05255652173913039,-1.0,0,0,0
MGP25,6,Miami Grand Prix,SAI,winner,1.0,99.0,8,4781,1.0,1.0,0.0,6,0.3650000000000091,Williams,9,Finished,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-1.0,0,0,0
MGP25,6,Miami Grand Prix,STR,podium,0.02,0.98,1,100,0.02,0.02,0.0,19,1.6260000000000048,Aston Martin,16,Lapped,0.0,0,0.0,0.0,0.0,-0.02,0.020000000000000018,2.0,0,0,0
MGP25,6,Miami Grand Prix,STR,winner,1.0,99.0,2,193,1.0,1.0,0.0,19,1.6260000000000048,Aston Martin,16,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,2.0,0,0,0
MGP25,6,Miami Grand Prix,TSU,winner,1.0,99.0,3,1128,1.0,1.0,0.0,10,0.7390000000000043,Red Bull Racing,10,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,9.0,0,0,0
MGP25,6,Miami Grand Prix,VER,podium,0.7873,0.2127,25,1569,0.73,0.84,0.0248,1,0.0,Red Bull Racing,4,Finished,0.0,0,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.1257434782608695,-0.1257434782608695,-9.0,0,0,0
MGP25,6,Miami Grand Prix,VER,winner,0.386,0.614,398,33469,0.33,0.52,0.0337,1,0.0,Red Bull Racing,4,Finished,0.0,0,0.43478260869565216,0.9130434782608695,0.43478260869565216,0.04878260869565215,-0.0487826086956521,-9.0,0,0,0
QATGP25,23,Qatar Grand Prix,ALB,podium,1.0,99.0,3,167,1.0,1.0,0.0,15,1.2420000000000044,Williams,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,0
QATGP25,23,Qatar Grand Prix,ALB,winner,1.0,99.0,4,1595,1.0,1.0,0.0,15,1.2420000000000044,Williams,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,0
QATGP25,23,Qatar Grand Prix,ALO,podium,0.5883,57.7572,18,8587,0.02,1.0,0.3135,8,1.031000000000006,Aston Martin,7,Finished,0.0,0,0.0,0.0,0.0,-0.5883,-56.7572,-11.0,0,0,0
QATGP25,23,Qatar Grand Prix,ALO,winner,1.0,99.0,5,1307,1.0,1.0,0.0,8,1.031000000000006,Aston Martin,7,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-11.0,0,0,0
QATGP25,23,Qatar Grand Prix,ANT,podium,0.1442,0.8558,129,11110,0.04,0.19,0.0288,5,0.4590000000000032,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.05724347826086956,0.05724347826086962,1.0,0,0,0
QATGP25,23,Qatar Grand Prix,ANT,winner,0.8129,80.2832,29,24593,0.02,1.0,0.3037,5,0.4590000000000032,Mercedes,5,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.8129,-79.2832,1.0,0,0,0
QATGP25,23,Qatar Grand Prix,BEA,podium,0.0297,0.9703,2,32,0.02,0.03,0.0071,13,1.051000000000002,Haas F1 Team,19,Retired,0.0,0,0.0,0.0,0.0,-0.0297,0.02969999999999995,-4.0,0,0,0
QATGP25,23,Qatar Grand Prix,BEA,winner,1.0,99.0,1,93,1.0,1.0,0.0,13,1.051000000000002,Haas F1 Team,19,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
QATGP25,23,Qatar Grand Prix,BOR,winner,1.0,99.0,3,570,1.0,1.0,0.0,14,1.1470000000000056,Kick Sauber,13,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,3.0,0,0,0
QATGP25,23,Qatar Grand Prix,COL,winner,1.0,99.0,1,1,1.0,1.0,0.0,20,1.75,Alpine,14,Lapped,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,11.0,0,0,0
QATGP25,23,Qatar Grand Prix,GAS,podium,0.03,0.97,1,62,0.03,0.03,0.0,9,1.0900000000000034,Alpine,16,Lapped,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,-11.0,0,0,0
QATGP25,23,Qatar Grand Prix,GAS,winner,1.0,99.0,2,139,1.0,1.0,0.0,9,1.0900000000000034,Alpine,16,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-11.0,0,0,0
QATGP25,23,Qatar Grand Prix,HAD,podium,0.0458,0.9542,23,1233,0.03,0.1,0.0174,6,0.7270000000000039,Racing Bulls,18,Retired,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.04115652173913043,-0.041156521739130425,-6.0,0,0,0
QATGP25,23,Qatar Grand Prix,HAD,winner,1.0,99.0,2,139,1.0,1.0,0.0,6,0.7270000000000039,Racing Bulls,18,Retired,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-6.0,0,0,0
QATGP25,23,Qatar Grand Prix,HAM,podium,0.2421,22.42,10,521,0.02,1.0,0.5022,18,1.519999999999996,Ferrari,12,Finished,0.0,0,0.0,0.0,0.0,-0.2421,-21.42,8.0,0,0,0
QATGP25,23,Qatar Grand Prix,HAM,winner,1.0,99.0,5,312,1.0,1.0,0.0,18,1.519999999999996,Ferrari,12,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,0
QATGP25,23,Qatar Grand Prix,HUL,podium,1.0,99.0,2,193,1.0,1.0,0.0,11,0.965999999999994,Kick Sauber,20,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,0,0,0
QATGP25,23,Qatar Grand Prix,HUL,winner,1.0,99.0,3,658,1.0,1.0,0.0,11,0.965999999999994,Kick Sauber,20,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,0,0,0
QATGP25,23,Qatar Grand Prix,LAW,winner,1.0,99.0,1,93,1.0,1.0,0.0,12,1.0460000000000065,Racing Bulls,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,6.0,0,0,0
QATGP25,23,Qatar Grand Prix,LEC,podium,0.0414,0.9586,23,1913,0.03,0.06,0.0095,10,1.1740000000000066,Ferrari,8,Finished,0.0,0,0.0,0.0,0.0,-0.0414,0.04139999999999999,-8.0,0,0,0
QATGP25,23,Qatar Grand Prix,LEC,winner,1.0,99.0,4,218,1.0,1.0,0.0,10,1.1740000000000066,Ferrari,8,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,0,0,0
QATGP25,23,Qatar Grand Prix,NOR,podium,0.8225,0.1775,122,19195,0.75,0.85,0.022,2,0.10800000000000409,McLaren,4,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.17032608695652174,0.17032608695652174,1.0,0,0,0
QATGP25,23,Qatar Grand Prix,NOR,winner,0.2452,0.7548,571,58247,0.21,0.29,0.012,2,0.10800000000000409,McLaren,4,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.10262608695652173,-0.10262608695652176,1.0,0,0,0
QATGP25,23,Qatar Grand Prix,OCO,winner,1.0,99.0,3,660,1.0,1.0,0.0,17,1.4770000000000039,Haas F1 Team,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
QATGP25,23,Qatar Grand Prix,PIA,podium,0.8705,0.1295,160,12916,0.8,0.91,0.016,1,0.0,McLaren,2,Finished,1.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.04254347826086946,-0.042543478260869516,-1.0,0,0,0
QATGP25,23,Qatar Grand Prix,PIA,winner,0.6022,0.3978,598,63105,0.57,0.64,0.014,1,0.0,McLaren,2,Finished,1.0,0,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.1674173913043478,0.1674173913043479,-1.0,0,0,0
QATGP25,23,Qatar Grand Prix,RUS,podium,0.3645,0.6355,182,20459,0.32,0.54,0.0293,4,0.2750000000000057,Mercedes,6,Finished,0.0,0,0.0,0.391304347826087,0.391304347826087,0.026804347826086983,-0.02680434782608687,-1.0,0,0,0
QATGP25,23,Qatar Grand Prix,RUS,winner,0.0343,0.9657,143,54003,0.02,0.06,0.0079,4,0.2750000000000057,Mercedes,6,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.0343,0.0343,-1.0,0,0,0
QATGP25,23,Qatar Grand Prix,SAI,podium,0.0603,0.9397,41,1806,0.03,0.1,0.0183,7,0.9000000000000057,Williams,3,Finished,0.0,1,0.0,0.043478260869565216,0.043478260869565216,-0.016821739130434783,0.016821739130434832,-8.0,0,0,0
QATGP25,23,Qatar Grand Prix,SAI,winner,1.0,99.0,4,281,1.0,1.0,0.0,7,0.9000000000000057,Williams,3,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,-8.0,0,0,0
QATGP25,23,Qatar Grand Prix,STR,winner,1.0,99.0,3,653,1.0,1.0,0.0,19,1.6710000000000065,Aston Martin,17,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,11.0,0,0,0
QATGP25,23,Qatar Grand Prix,TSU,podium,0.03,0.97,1,15,0.03,0.03,0.0,16,1.3739999999999952,Red Bull Racing,10,Finished,0.0,0,0.0,0.0,0.0,-0.03,0.030000000000000027,13.0,0,0,0
QATGP25,23,Qatar Grand Prix,TSU,winner,1.0,99.0,3,280,1.0,1.0,0.0,16,1.3739999999999952,Red Bull Racing,10,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,13.0,0,0,0
QATGP25,23,Qatar Grand Prix,VER,podium,0.7045,0.2955,220,32098,0.58,0.8,0.0371,3,0.2639999999999958,Red Bull Racing,1,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.6956521739130435,-0.008847826086956556,0.008847826086956556,-13.0,0,0,0
QATGP25,23,Qatar Grand Prix,VER,winner,0.1581,0.8419,908,170127,0.05,0.23,0.0183,3,0.2639999999999958,Red Bull Racing,1,Finished,0.0,1,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.05929130434782609,-0.059291304347826035,-13.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,ALB,winner,1.0,99.0,3,295,1.0,1.0,0.0,11,0.8149999999999977,Williams,9,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,5.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,ALO,winner,1.0,99.0,4,1466,1.0,1.0,0.0,13,1.0090000000000003,Aston Martin,11,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,ANT,podium,0.0425,0.9575,16,1759,0.02,0.11,0.0369,5,0.5720000000000027,Mercedes,6,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,0.04445652173913043,-0.044456521739130395,2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,ANT,winner,0.5939,58.383,4,1127,0.02,1.0,0.49,5,0.5720000000000027,Mercedes,6,Finished,0.0,0,0.0,0.08695652173913043,0.0,-0.5939,-57.383,2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,BEA,winner,1.0,99.0,1,93,1.0,1.0,0.0,15,1.3539999999999992,Haas F1 Team,13,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-4.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,BOR,winner,1.0,99.0,3,408,1.0,1.0,0.0,20,2.1680000000000064,Kick Sauber,18,Lapped,0.0,0,0.0,0.16666666666666666,0.0,-1.0,-98.0,2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,DOO,winner,1.0,99.0,3,473,1.0,1.0,0.0,17,1.4450000000000074,Alpine,17,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,GAS,winner,1.0,99.0,2,186,1.0,1.0,0.0,9,1.0730000000000075,Alpine,20,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,HAD,winner,1.0,99.0,2,193,1.0,1.0,0.0,14,1.1240000000000094,Racing Bulls,10,Finished,0.0,0,0.0,0.043478260869565216,0.0,-1.0,-98.0,2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,HAM,podium,0.0484,0.9516,17,1787,0.02,0.1,0.0225,7,0.9069999999999965,Ferrari,7,Finished,0.0,0,0.0,0.043478260869565216,0.043478260869565216,-0.004921739130434782,0.00492173913043481,3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,HAM,winner,0.3897,37.9535,11,1588,0.02,1.0,0.4944,7,0.9069999999999965,Ferrari,7,Finished,0.0,0,0.0,0.043478260869565216,0.0,-0.3897,-36.9535,3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,HUL,winner,1.0,99.0,2,193,1.0,1.0,0.0,18,1.4879999999999995,Kick Sauber,15,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,LAW,winner,1.0,99.0,2,373,1.0,1.0,0.0,12,0.8970000000000056,Racing Bulls,12,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,-2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,LEC,podium,0.1535,0.8465,44,2946,0.11,0.23,0.0315,4,0.3760000000000048,Ferrari,3,Finished,0.0,1,0.0,0.391304347826087,0.391304347826087,0.23780434782608698,-0.23780434782608695,-3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,LEC,winner,0.3085,29.4638,47,3255,0.02,1.0,0.4507,4,0.3760000000000048,Ferrari,3,Finished,0.0,0,0.0,0.391304347826087,0.0,-0.3085,-28.4638,-3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,NOR,podium,0.3989,0.6011,35,3313,0.35,0.48,0.0272,10,0.1869999999999976,McLaren,4,Finished,1.0,0,0.0,0.0,0.0,-0.3989,0.39890000000000003,8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,NOR,winner,0.0591,0.9409,82,4619,0.02,0.07,0.01,10,0.1869999999999976,McLaren,4,Finished,1.0,0,0.0,0.0,0.0,-0.0591,0.05910000000000004,8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,OCO,winner,1.0,99.0,3,293,1.0,1.0,0.0,19,1.7980000000000018,Haas F1 Team,14,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,4.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,PIA,podium,0.7943,0.2057,20,1092,0.73,0.87,0.0347,2,0.010000000000005116,McLaren,1,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,-0.14212608695652174,0.14212608695652174,-8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,PIA,winner,0.4782,0.5218,186,9458,0.43,0.51,0.0214,2,0.010000000000005116,McLaren,1,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.34782608695652173,-0.13037391304347828,0.13037391304347823,-8.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,RUS,podium,0.5089,0.4911,64,3375,0.41,0.61,0.0427,3,0.11299999999999955,Mercedes,5,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.6956521739130435,0.18675217391304344,-0.18675217391304344,-2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,RUS,winner,0.0629,0.9371,84,3171,0.04,0.13,0.0173,3,0.11299999999999955,Mercedes,5,Finished,0.0,0,0.21739130434782608,0.6956521739130435,0.21739130434782608,0.1544913043478261,-0.1544913043478261,-2.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,SAI,podium,0.5756,55.3633,11,901,0.04,1.0,0.4815,6,0.8700000000000045,Williams,8,Finished,0.0,0,0.0,0.08695652173913043,0.08695652173913043,-0.48864347826086957,-54.450256521739135,-5.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,SAI,winner,1.0,99.0,3,279,1.0,1.0,0.0,6,0.8700000000000045,Williams,8,Finished,0.0,0,0.0,0.08695652173913043,0.0,-1.0,-98.0,-5.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,STR,winner,1.0,99.0,3,286,1.0,1.0,0.0,16,1.350999999999999,Aston Martin,16,Lapped,0.0,0,0.0,0.0,0.0,-1.0,-98.0,3.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,TSU,podium,0.5661,55.4339,3,180,0.02,1.0,0.5629,8,0.9099999999999966,Red Bull Racing,19,Retired,0.0,0,0.0,0.0,0.0,-0.5661,-54.4339,7.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,TSU,winner,1.0,99.0,2,230,1.0,1.0,0.0,8,0.9099999999999966,Red Bull Racing,19,Retired,0.0,0,0.0,0.0,0.0,-1.0,-98.0,7.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,VER,podium,0.7282,0.2718,63,5078,0.19,0.85,0.1583,1,0.0,Red Bull Racing,2,Finished,0.0,1,0.43478260869565216,0.9130434782608695,0.9130434782608695,0.18484347826086955,-0.1848434782608695,-7.0,0,0,0
SAGP25,5,Saudi Arabian Grand Prix,VER,winner,0.4414,0.5586,346,26968,0.39,0.57,0.026,1,0.0,Red Bull Racing,2,Finished,0.0,0,0.43478260869565216,0.9130434782608695,0.43478260869565216,-0.006617391304347853,0.006617391304347908,-7.0,0,0,0
SAOPGP25,21,São Paulo Grand Prix,ALB,winner,1.0,99.0,4,309,1.0,1.0,0.0,12,0.5420000000000016,Williams,11,Finished,1.0,0,0.0,0.0,0.0,-1.0,-98.0,-3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,ALO,podium,0.977,96.6461,7,5123,0.04,1.0,0.3606,11,0.4900000000000091,Aston Martin,14,Finished,0.0,0,0.0,0.0,0.0,-0.977,-95.6461,-3.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,ANT,podium,0.5499,0.4501,220,29733,0.46,0.69,0.0334,2,0.1740000000000066,Mercedes,2,Finished,0.0,1,0.34782608695652173,0.6521739130434783,0.6521739130434783,0.10227391304347822,-0.10227391304347827,-4.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,ANT,winner,0.1005,0.8995,209,39008,0.08,0.16,0.0125,2,0.1740000000000066,Mercedes,2,Finished,0.0,0,0.34782608695652173,0.6521739130434783,0.34782608695652173,0.24732608695652172,-0.2473260869565217,-4.0,0,1,0
SAOPGP25,21,São Paulo Grand Prix,BEA,podium,0.0466,0.9534,26,1875,0.03,0.2,0.0422,8,0.4660000000000082,Haas F1 Team,6,Finished,0.0,0,0.0,0.0,0.0,-0.0466,0.046599999999999975,,0,1,0
SAOPGP25,21,São Paulo Grand Prix,BEA,winner,1.0,99.0,5,1970,1.0,1.0,0.0,8,0.4660000000000082,Haas F1 Team,6,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,,0,1,0
SAOPGP25,21,São Paulo Grand Prix,COL,winner,1.0,99.0,1,935,1.0,1.0,0.0,18,1.1210000000000093,Alpine,15,Finished,0.0,0,0.0,0.0,0.0,-1.0,-98.0,9.0,0,1,0
