event,event_name,driver,qual_pos,finish_pos,won,podium,pole,avg_race_pos,win_rate,podium_rate,track_type_street,race_pre_weekend_vwap,race_pre_weekend_last,race_pre_weekend_n,race_friday_vwap,race_friday_last,race_friday_n,race_saturday_vwap,race_saturday_last,race_saturday_n,race_race_day_vwap,race_race_day_last,race_race_day_n,pod_pre_weekend_vwap,pod_pre_weekend_last,pod_pre_weekend_n,pod_friday_vwap,pod_friday_last,pod_friday_n,pod_saturday_vwap,pod_saturday_last,pod_saturday_n,pod_race_day_vwap,pod_race_day_last,pod_race_day_n
ITAGP25,Italian Grand Prix,PIA,3.0,3.0,0,1,0,2.4,0.1777777777777777,0.3111111111111111,0,0.45430278884462155,0.46,251,0.4377477477477478,0.44,222,0.3368563685636856,0.27,369,0.16700665188470065,0.01,451,0.8533720930232558,0.84,86,0.8346236559139786,0.84,93,0.7813913043478261,0.77,115,0.8251020408163265,0.99,147
ITAGP25,Italian Grand Prix,RUS,6.0,8.0,0,0,0,5.8,0.0708661417322834,0.1496062992125984,0,0.03259259259259259,0.04,27,0.026666666666666665,0.01,12,0.0828125,0.02,32,0.0128125,0.01,32,0.2976595744680851,0.32,47,0.25861538461538464,0.25,65,0.18936170212765957,0.15,47,0.13221052631578947,0.01,95
ITAGP25,Italian Grand Prix,SAI,13.0,7.0,0,0,0,7.9,0.0236220472440944,0.1417322834645669,0,0.01,0.01,3,0.01,0.01,7,0.01,0.01,4,0.01,0.01,3,0.013333333333333332,0.01,3,0.05642857142857143,0.06,28,0.05,0.04,16,0.01,0.01,1
ITAGP25,Italian Grand Prix,STR,17.0,13.0,0,0,0,12.3,0.0,0.0238095238095238,0,0.01,0.01,2,0.01,0.01,1,,,0,0.01,0.01,2,,,0,,,0,,,0,0.02,0.02,2
ITAGP25,Italian Grand Prix,TSU,10.0,16.0,0,0,0,13.3,0.0112359550561797,0.0337078651685393,0,,,0,0.01,0.01,2,,,0,0.01,0.01,2,0.01,0.01,2,0.01,0.01,4,0.011666666666666667,0.02,6,0.02,0.02,1
ITAGP25,Italian Grand Prix,VER,1.0,2.0,0,1,1,4.4,0.2362204724409448,0.5590551181102362,0,0.1030952380952381,0.11,126,0.09948717948717949,0.08,78,0.294937106918239,0.32,318,0.6281818181818182,0.99,1342,0.5635164835164835,0.53,91,0.465754716981132,0.41,106,0.680431654676259,0.76,139,0.8240350877192982,0.99,171
ITAGP25,Italian Grand Prix,VOI,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
AZEGP25,Azerbaijan Grand Prix,ALB,20.0,7.0,0,0,0,11.1,0.0,0.1037735849056603,1,0.01,0.01,3,0.01,0.01,4,0.01,0.01,1,0.01,0.01,1,0.03571428571428572,0.03,7,0.03,0.03,6,0.025,0.04,6,0.023333333333333334,0.01,3
AZEGP25,Azerbaijan Grand Prix,ALO,12.0,15.0,0,0,0,11.0,0.0222222222222222,0.1444444444444444,1,0.01,0.01,4,0.01,0.01,5,0.01,0.01,1,0.01,0.01,2,0.05,0.05,3,0.044000000000000004,0.02,5,0.025,0.04,4,0.1,0.1,1
AZEGP25,Azerbaijan Grand Prix,ANT,6.0,6.0,0,0,0,9.5,0.125,0.1875,1,0.01,0.01,5,0.01,0.01,6,0.010909090909090908,0.01,22,0.02066666666666667,0.01,15,0.0675,0.07,4,0.042,0.05,5,0.10054545454545455,0.08,55,0.19455555555555556,0.01,90
AZEGP25,Azerbaijan Grand Prix,BEA,15.0,10.0,0,0,0,13.0,0.0,0.0,1,,,0,,,0,0.01,0.01,2,0.01,0.01,2,,,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,3
AZEGP25,Azerbaijan Grand Prix,BOR,14.0,14.0,0,0,0,13.8,0.0,0.0,1,,,0,,,0,0.01,0.01,1,0.01,0.01,1,,,0,,,0,0.02,0.02,4,0.02,0.02,5
AZEGP25,Azerbaijan Grand Prix,COL,16.0,19.0,0,0,0,12.555555555555555,0.0,0.0,1,,,0,,,0,0.01,0.01,1,0.01,0.01,2,,,0,,,0,,,0,0.01,0.01,1
AZEGP25,Azerbaijan Grand Prix,GAS,19.0,18.0,0,0,0,14.5,0.0234375,0.0625,1,,,0,,,0,0.01,0.01,3,0.01,0.01,1,,,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1
AZEGP25,Azerbaijan Grand Prix,HAD,9.0,3.0,0,1,0,13.7,0.0,0.0,1,0.01,0.01,2,0.01,0.01,3,0.01,0.01,4,0.01,0.01,1,0.22692307692307692,0.03,13,0.03166666666666666,0.03,6,0.12,0.04,11,0.096,0.08,5
AZEGP25,Azerbaijan Grand Prix,HAM,11.0,5.0,0,0,0,7.4,0.2047244094488189,0.4960629921259842,1,0.031481481481481485,0.03,27,0.09933333333333333,0.07,105,0.06666666666666667,0.02,57,0.019230769230769232,0.01,13,0.14333333333333334,0.16,36,0.218,0.28,75,0.21283783783783783,0.12,74,0.09571428571428571,0.04,28
AZEGP25,Azerbaijan Grand Prix,HUL,17.0,11.0,0,0,0,11.0,0.0,0.0138888888888888,1,,,0,,,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2
AZEGP25,Azerbaijan Grand Prix,LAW,7.0,13.0,0,0,0,15.3,0.0,0.0416666666666666,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,29,0.01,0.01,13,0.01,0.01,1,0.01,0.01,2,0.05584905660377358,0.07,53,0.08454545454545455,0.01,33
AZEGP25,Azerbaijan Grand Prix,LEC,5.0,9.0,0,0,0,7.4,0.0703125,0.2109375,1,0.08199999999999999,0.1,100,0.13048192771084338,0.16,83,0.10087591240875912,0.03,137,0.028823529411764706,0.01,17,0.5211111111111112,0.53,72,0.5742857142857143,0.59,56,0.27188235294117646,0.15,85,0.1505,0.1,20
AZEGP25,Azerbaijan Grand Prix,NOR,2.0,8.0,0,0,0,2.4,0.0859375,0.2265625,1,0.3151875,0.31,160,0.28181818181818186,0.28,154,0.21167095115681234,0.12,389,0.13012422360248446,0.01,161,0.7616438356164383,0.8,73,0.7714666666666666,0.75,75,0.7204375000000001,0.7,160,0.49490322580645163,0.01,155
AZEGP25,Azerbaijan Grand Prix,OCO,18.0,17.0,0,0,0,14.0,0.0,0.0,1,,,0,,,0,0.01,0.01,2,0.01,0.01,2,0.01,0.01,1,0.01,0.01,2,0.01,0.01,4,0.03,0.03,1
AZEGP25,Azerbaijan Grand Prix,PIA,3.0,,0,0,0,2.5,0.1739130434782608,0.3260869565217391,1,0.3697560975609756,0.4,369,0.35215846994535516,0.31,366,0.17791666666666667,0.09,408,0.09035971223021583,0.01,139,0.8281000000000001,0.83,100,0.7676000000000001,0.72,125,0.5484169884169884,0.55,259,0.5341818181818182,0.01,110
AZEGP25,Azerbaijan Grand Prix,RUS,4.0,2.0,0,1,0,6.3,0.0703125,0.1484375,1,0.0325,0.04,28,0.03321428571428572,0.02,28,0.04078947368421052,0.05,38,0.03245283018867925,0.01,53,0.26,0.22,42,0.2224242424242424,0.21,33,0.31875,0.36,88,0.5847706422018348,0.99,109
AZEGP25,Azerbaijan Grand Prix,SAI,8.0,4.0,0,0,0,8.0,0.0234375,0.140625,1,0.01,0.01,2,0.01,0.01,3,0.041020408163265305,0.04,98,0.047228915662650604,0.01,83,0.028333333333333335,0.04,6,0.03,0.03,7,0.18771428571428572,0.17,140,0.46093896713615023,0.99,213
AZEGP25,Azerbaijan Grand Prix,STR,13.0,16.0,0,0,0,12.8,0.0,0.0236220472440944,1,,,0,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,2,0.01,0.01,1
AZEGP25,Azerbaijan Grand Prix,TSU,10.0,12.0,0,0,0,13.9,0.0111111111111111,0.0333333333333333,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,3,0.01,0.01,2,0.013333333333333332,0.02,3,0.015,0.01,2,0.05125,0.04,8,0.085,0.1,18
AZEGP25,Azerbaijan Grand Prix,VER,1.0,1.0,1,1,1,4.2,0.234375,0.5625,1,0.1826392961876833,0.19,341,0.1766826923076923,0.17,208,0.5379648609077599,0.71,683,0.7542372881355932,0.99,413,0.6885882352941176,0.7,85,0.6575555555555556,0.62,90,0.8306338028169015,0.88,142,0.86625,0.97,104
SINGP25,Singapore Grand Prix,ALB,12.0,9.0,0,0,0,11.5,0.0,0.102803738317757,1,0.01,0.01,2,0.01,0.01,4,0.01,0.01,3,0.01,0.01,12,0.029545454545454545,0.03,22,0.03,0.03,8,0.025,0.03,4,0.03,0.03,1
SINGP25,Singapore Grand Prix,ALO,10.0,13.0,0,0,0,11.4,0.0219780219780219,0.1428571428571428,1,0.01,0.01,4,0.017826086956521738,0.03,23,0.027999999999999997,0.01,10,0.01,0.01,4,0.03,0.03,4,0.1332727272727273,0.16,55,0.11153846153846153,0.03,65,0.036000000000000004,0.04,10
SINGP25,Singapore Grand Prix,ANT,4.0,4.0,0,0,0,9.2,0.1176470588235294,0.1764705882352941,1,0.01,0.01,8,0.01,0.01,2,0.011025641025641027,0.02,39,0.020588235294117643,0.01,51,0.056315789473684215,0.06,19,0.04666666666666667,0.04,6,0.20234693877551022,0.19,98,0.1641772151898734,0.01,79
SINGP25,Singapore Grand Prix,BEA,9.0,15.0,0,0,0,13.2,0.0,0.0,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,3,0.03,0.03,1,,,0,0.03,0.03,3,0.04,0.03,2
SINGP25,Singapore Grand Prix,BOR,16.0,19.0,0,0,0,13.3,0.0,0.0,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,6,0.03,0.03,5,0.03,0.03,1,0.0275,0.02,4,0.025,0.03,2
SINGP25,Singapore Grand Prix,COL,18.0,20.0,0,0,0,13.2,0.0,0.0,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2,0.02,0.02,1,,,0,,,0,0.02,0.02,1
SINGP25,Singapore Grand Prix,GAS,20.0,2.0,0,1,0,14.9,0.0232558139534883,0.0620155038759689,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2,0.02,0.02,1,,,0,0.02,0.02,2,0.02,0.02,1
SINGP25,Singapore Grand Prix,HAD,8.0,18.0,0,0,0,13.3,0.0,0.0526315789473684,1,0.01,0.01,1,0.01,0.01,2,0.01,0.01,9,0.01,0.01,4,0.03272727272727273,0.03,11,0.036000000000000004,0.04,20,0.07966666666666666,0.05,30,0.04,0.01,23
SINGP25,Singapore Grand Prix,HAM,6.0,1.0,1,1,0,7.7,0.203125,0.4921875,1,0.028405797101449276,0.04,69,0.040769230769230766,0.03,26,0.026857142857142854,0.03,70,0.019846153846153847,0.01,65,0.13065420560747662,0.14,107,0.1362962962962963,0.13,54,0.07074626865671642,0.06,67,0.06020833333333333,0.01,48
SINGP25,Singapore Grand Prix,HUL,11.0,5.0,0,0,0,10.9,0.0,0.0136986301369863,1,0.01,0.01,1,0.01,0.01,3,0.01,0.01,1,0.01,0.01,5,0.03,0.03,4,0.04,0.04,2,0.018000000000000002,0.03,5,0.03,0.03,1
SINGP25,Singapore Grand Prix,LAW,14.0,8.0,0,0,0,14.9,0.0,0.04,1,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,3,,,0,,,0,,,0,0.03,0.03,4
SINGP25,Singapore Grand Prix,LEC,7.0,14.0,0,0,0,7.7,0.0697674418604651,0.2093023255813953,1,0.07140845070422536,0.07,71,0.061612903225806454,0.05,31,0.03278688524590164,0.01,61,0.01,0.01,19,0.3919402985074627,0.41,67,0.41088888888888886,0.32,45,0.15717391304347827,0.06,46,0.06352941176470588,0.01,51
SINGP25,Singapore Grand Prix,NOR,5.0,7.0,0,0,0,2.8,0.0852713178294573,0.2248062015503876,1,0.3212252964426877,0.32,253,0.32482142857142854,0.32,112,0.18098639455782312,0.06,294,0.06605683836589699,0.01,563,0.7453061224489795,0.74,147,0.6983076923076923,0.65,65,0.4951145038167939,0.42,131,0.5425824175824175,0.99,182
SINGP25,Singapore Grand Prix,OCO,19.0,16.0,0,0,0,13.7,0.0,0.0,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,3,0.03,0.03,1,0.07833333333333332,0.03,6,0.025,0.02,4,0.01,0.01,1
SINGP25,Singapore Grand Prix,PIA,3.0,6.0,0,0,0,2.5,0.1702127659574468,0.3191489361702128,1,0.2894759825327511,0.29,229,0.3152258064516129,0.32,155,0.20386934673366836,0.15,398,0.13336384439359267,0.01,437,0.7458219178082192,0.75,146,0.7235714285714286,0.68,70,0.6969852941176471,0.69,136,0.46255102040816326,0.01,196
SINGP25,Singapore Grand Prix,RUS,1.0,11.0,0,0,1,5.6,0.0697674418604651,0.1550387596899224,1,0.04037735849056604,0.04,53,0.03176470588235294,0.03,17,0.31783269961977184,0.35,263,0.6886893203883495,0.99,1030,0.2498780487804878,0.23,82,0.21863636363636363,0.19,22,0.6419491525423728,0.77,118,0.8048305084745764,0.99,118
SINGP25,Singapore Grand Prix,SAI,13.0,3.0,0,1,0,7.6,0.0232558139534883,0.1395348837209302,1,0.01,0.01,11,0.01,0.01,4,0.01,0.01,6,0.01,0.01,4,0.03261904761904762,0.03,42,0.045294117647058825,0.03,17,0.0725,0.03,20,0.03,0.03,2
SINGP25,Singapore Grand Prix,STR,17.0,12.0,0,0,0,12.8,0.0,0.0234375,1,0.01,0.01,2,,,0,,,0,0.01,0.01,2,,,0,0.03,0.03,1,0.02857142857142857,0.03,7,0.02,0.01,3
SINGP25,Singapore Grand Prix,TSU,15.0,17.0,0,0,0,13.9,0.0109890109890109,0.0329670329670329,1,0.01,0.01,3,0.01,0.01,2,0.01,0.01,2,0.01,0.01,5,0.033,0.03,10,,,0,0.0275,0.03,4,0.03,0.03,3
SINGP25,Singapore Grand Prix,VER,2.0,10.0,0,0,0,3.8,0.2403100775193798,0.5658914728682171,1,0.2767943548387097,0.27,496,0.257707182320442,0.28,362,0.46063063063063064,0.45,1221,0.2748369230769231,0.01,1625,0.6906842105263158,0.7,190,0.6696296296296296,0.66,108,0.7657711442786069,0.81,201,0.818456375838926,0.99,298
UNISGP25,United States Grand Prix,ALB,15.0,7.0,0,0,0,11.5,0.0,0.1018518518518518,0,0.011428571428571429,0.01,7,0.01,0.01,1,0.01,0.01,8,0.01,0.01,1,0.046,0.03,5,0.0375,0.06,4,0.03666666666666667,0.02,6,0.04166666666666667,0.03,12
UNISGP25,United States Grand Prix,ALO,10.0,12.0,0,0,0,10.9,0.0217391304347826,0.1413043478260869,0,0.075,0.01,10,0.01,0.01,3,0.01,0.01,1,0.01,0.01,4,0.04,0.05,12,0.03230769230769231,0.03,13,0.0225,0.02,4,0.034,0.04,5
UNISGP25,United States Grand Prix,ANT,6.0,1.0,1,1,0,7.8,0.1111111111111111,0.1666666666666666,0,0.014166666666666668,0.01,12,0.01,0.01,3,0.01,0.01,4,0.01,0.01,16,0.08297297297297296,0.1,37,0.0788888888888889,0.07,9,0.17125,0.21,8,0.0475,0.05,24
UNISGP25,United States Grand Prix,BEA,9.0,16.0,0,0,0,13.7,0.0,0.0,0,0.0125,0.01,4,,,0,0.01,0.01,2,0.01,0.01,7,0.03,0.03,1,0.01,0.01,2,0.04625,0.1,8,0.042,0.03,10
UNISGP25,United States Grand Prix,BOR,18.0,6.0,0,0,0,14.0,0.0,0.0,0,0.01,0.01,2,,,0,,,0,0.01,0.01,4,,,0,0.01,0.01,3,,,0,0.01,0.01,2
UNISGP25,United States Grand Prix,COL,17.0,17.0,0,0,0,13.9,0.0,0.0,0,0.0125,0.01,4,,,0,0.01,0.01,1,0.01,0.01,3,0.025,0.03,2,,,0,0.01,0.01,1,0.01,0.01,2
UNISGP25,United States Grand Prix,GAS,14.0,19.0,0,0,0,13.1,0.023076923076923,0.0692307692307692,0,0.013333333333333332,0.01,3,0.01,0.01,1,,,0,0.01,0.01,4,0.02,0.02,1,,,0,0.01,0.01,4,0.01,0.01,1
UNISGP25,United States Grand Prix,HAD,,11.0,0,0,0,13.2,0.0,0.05,0,0.013333333333333332,0.01,3,,,0,0.01,0.01,1,0.01,0.01,3,0.04,0.02,25,0.025,0.02,8,0.03,0.11,6,0.045,0.04,4
UNISGP25,United States Grand Prix,HAM,5.0,8.0,0,0,0,7.1,0.2093023255813953,0.4961240310077519,0,0.02343283582089552,0.04,67,0.03558139534883721,0.03,43,0.02342857142857143,0.02,35,0.020625,0.01,80,0.15535714285714286,0.12,140,0.15259259259259259,0.18,81,0.1956768558951965,0.01,229,0.01,0.01,1
UNISGP25,United States Grand Prix,HUL,11.0,9.0,0,0,0,9.9,0.0,0.0135135135135135,0,0.011428571428571429,0.01,7,0.01,0.01,1,0.01,0.01,7,0.01,0.01,7,0.03,0.03,1,0.03225806451612903,0.04,31,0.03878048780487805,0.12,41,0.03909090909090909,0.04,11
UNISGP25,United States Grand Prix,LAW,12.0,14.0,0,0,0,14.1,0.0,0.0384615384615384,0,0.013333333333333332,0.01,3,0.01,0.01,1,,,0,0.01,0.01,5,0.03,0.03,1,0.02,0.01,2,,,0,0.04333333333333333,0.04,3
UNISGP25,United States Grand Prix,LEC,3.0,5.0,0,0,0,8.5,0.0692307692307692,0.2076923076923077,0,0.05311688311688312,0.06,77,0.04054054054054054,0.03,37,0.05347222222222223,0.05,144,0.05660516605166052,0.04,271,0.29027972027972027,0.13,143,0.2590789473684211,0.38,76,0.5851419558359621,0.99,317,0.99,0.99,1
UNISGP25,United States Grand Prix,NOR,2.0,2.0,0,1,0,3.4,0.0846153846153846,0.2230769230769231,0,0.28425,0.27,120,0.2891954022988506,0.3,87,0.3017391304347826,0.32,253,0.22281954887218045,0.01,532,0.708529411764706,0.75,102,0.755242718446602,0.77,103,0.8132986111111111,0.99,288,0.99,0.99,1
UNISGP25,United States Grand Prix,OCO,19.0,18.0,0,0,0,13.9,0.0,0.0,0,0.013333333333333332,0.01,3,0.01,0.01,1,0.01,0.01,1,0.01,0.01,3,0.03,0.03,1,0.01,0.01,1,,,0,0.01,0.01,1
UNISGP25,United States Grand Prix,PIA,7.0,10.0,0,0,0,2.6,0.1666666666666666,0.3125,0,0.288356940509915,0.26,353,0.17888217522658612,0.05,331,0.04996376811594203,0.01,276,0.01,0.01,1,0.6942148760330579,0.79,121,0.5826923076923076,0.34,130,0.3802024291497975,0.01,247,0.01,0.01,1
UNISGP25,United States Grand Prix,RUS,4.0,4.0,0,0,0,6.5,0.0692307692307692,0.1538461538461538,0,0.06514563106796117,0.07,103,0.06407407407407407,0.06,54,0.051504424778761056,0.05,113,0.045294117647058825,0.01,153,0.37546875,0.36,64,0.3089010989010989,0.29,91,0.32129411764705884,0.43,170,0.46308755760368664,0.07,217
UNISGP25,United States Grand Prix,SAI,8.0,20.0,0,0,0,6.9,0.023076923076923,0.1461538461538461,0,0.010833333333333332,0.01,12,0.01,0.01,4,0.01,0.01,7,0.01,0.01,14,0.04295454545454546,0.05,44,0.025,0.03,16,0.06235294117647059,0.1,34,0.04675675675675675,0.01,37
UNISGP25,United States Grand Prix,STR,16.0,15.0,0,0,0,12.3,0.0,0.0232558139534883,0,0.013333333333333332,0.01,3,0.01,0.01,1,,,0,0.01,0.01,3,0.025,0.03,2,,,0,,,0,0.01,0.01,2
UNISGP25,United States Grand Prix,TSU,13.0,13.0,0,0,0,14.3,0.0108695652173913,0.0326086956521739,0,0.012,0.01,5,0.01,0.01,3,0.01,0.01,1,0.01,0.01,6,0.035,0.03,6,,,0,0.042,0.02,5,0.06,0.11,8
UNISGP25,United States Grand Prix,VER,1.0,3.0,0,1,1,4.7,0.2384615384615384,0.5615384615384615,0,0.3384151472650771,0.4,713,0.47995321637426896,0.63,855,0.7383022170361727,0.99,1714,0.99,0.99,14,0.7194779116465864,0.77,249,0.8166187050359713,0.77,139,0.8731192660550459,0.99,218,0.99,0.99,7
GRAPDM25,Mexico City Grand Prix,ALB,17.0,4.0,0,0,0,10.3,0.0,0.1009174311926605,0,0.01,0.01,4,0.01,0.01,2,0.01,0.01,1,0.01,0.01,5,0.07,0.07,2,0.05,0.05,2,0.04,0.04,4,0.04,0.04,1
GRAPDM25,Mexico City Grand Prix,ALO,15.0,15.0,0,0,0,11.0,0.021505376344086,0.1397849462365591,0,0.01,0.01,10,0.01,0.01,2,0.01,0.01,4,0.01,0.01,5,0.065,0.06,4,0.06,0.06,2,0.0525,0.04,4,0.025,0.04,2
GRAPDM25,Mexico City Grand Prix,ANT,6.0,9.0,0,0,0,7.6,0.1578947368421052,0.2105263157894736,0,0.016666666666666666,0.01,15,0.01,0.01,4,0.013191489361702127,0.02,47,0.01,0.01,17,0.06666666666666667,0.06,6,0.07066666666666667,0.19,15,0.08789473684210526,0.05,38,0.10829787234042554,0.07,47
GRAPDM25,Mexico City Grand Prix,ARO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,BEA,10.0,7.0,0,0,0,13.7,0.0,0.0,0,0.01,0.01,1,0.01,0.01,2,,,0,0.01,0.01,8,,,0,0.04,0.04,1,0.04642857142857143,0.05,14,0.4062527233115468,0.04,459
GRAPDM25,Mexico City Grand Prix,BOR,16.0,11.0,0,0,0,13.3,0.0,0.0,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,2,,,0,0.035,0.04,2,,,0,0.025,0.04,2
GRAPDM25,Mexico City Grand Prix,BRO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,COL,20.0,12.0,0,0,0,14.0,0.0,0.0,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,2,,,0,,,0,0.04,0.04,1,0.01,0.01,1
GRAPDM25,Mexico City Grand Prix,CRA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,FUO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,GAS,18.0,18.0,0,0,0,14.1,0.0229007633587786,0.0687022900763358,0,0.01,0.01,2,0.01,0.01,1,,,0,0.01,0.01,2,,,0,,,0,0.04,0.04,1,0.01,0.01,1
GRAPDM25,Mexico City Grand Prix,HAD,9.0,16.0,0,0,0,13.5,0.0,0.0476190476190476,0,0.01,0.01,4,0.01,0.01,2,0.01,0.01,3,0.01,0.01,4,0.065,0.06,2,0.055,0.05,2,0.12842105263157896,0.05,19,0.0425,0.04,4
GRAPDM25,Mexico City Grand Prix,HAM,3.0,6.0,0,0,0,7.2,0.2076923076923077,0.4923076923076923,0,0.02808988764044944,0.04,89,0.02909090909090909,0.03,33,0.05859259259259259,0.06,135,0.06943231441048035,0.01,458,0.15823529411764706,0.15,68,0.32285714285714284,0.44,119,0.40670542635658913,0.01,258,0.01,0.01,1
GRAPDM25,Mexico City Grand Prix,HIR,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,HUL,14.0,19.0,0,0,0,9.3,0.0,0.0133333333333333,0,0.01,0.01,2,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2,0.04,0.04,1,0.03,0.03,3,0.04,0.04,2,0.023333333333333334,0.04,3
GRAPDM25,Mexico City Grand Prix,IWA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,LAW,13.0,20.0,0,0,0,13.8,0.0,0.037037037037037,0,0.01,0.01,2,0.01,0.01,3,,,0,0.01,0.01,2,,,0,,,0,0.06,0.06,1,0.015,0.02,2
GRAPDM25,Mexico City Grand Prix,LEC,2.0,14.0,0,0,0,8.5,0.0687022900763358,0.2061068702290076,0,0.03804597701149425,0.04,87,0.04653846153846154,0.07,52,0.11983870967741936,0.16,248,0.14563934426229508,0.01,610,0.3970238095238095,0.53,84,0.55125,0.72,136,0.7542448979591836,0.99,245,0.99,0.99,1
GRAPDM25,Mexico City Grand Prix,LIN,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,NOR,1.0,8.0,0,0,1,3.4,0.0839694656488549,0.2290076335877862,0,0.2815521628498728,0.23,393,0.5138011695906433,0.69,513,0.7297670549084859,0.99,1202,0.99,0.99,2,0.7067857142857144,0.55,112,0.8041904761904761,0.88,105,0.8757070707070708,0.99,198,0.99,0.99,2
GRAPDM25,Mexico City Grand Prix,OCO,12.0,17.0,0,0,0,14.2,0.0,0.0,0,0.01,0.01,2,,,0,,,0,0.01,0.01,2,0.05,0.05,1,0.04,0.04,1,0.04,0.04,1,0.025,0.04,2
GRAPDM25,Mexico City Grand Prix,OWA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
GRAPDM25,Mexico City Grand Prix,PIA,8.0,3.0,0,1,0,3.2,0.1632653061224489,0.3061224489795918,0,0.21352713178294574,0.22,258,0.20584745762711865,0.17,118,0.09935691318327974,0.04,311,0.024813084112149535,0.01,214,0.614,0.57,85,0.5952380952380952,0.57,63,0.39306451612903226,0.22,186,0.15406113537117905,0.01,229
GRAPDM25,Mexico City Grand Prix,RUS,4.0,1.0,1,1,0,6.5,0.0687022900763358,0.1526717557251908,0,0.06411764705882353,0.07,68,0.0635,0.08,20,0.04130841121495327,0.03,107,0.026620689655172412,0.01,145,0.43,0.44,29,0.4168421052631579,0.38,19,0.2792941176470588,0.32,85,0.2531698113207547,0.01,265
GRAPDM25,Mexico City Grand Prix,SAI,7.0,2.0,0,1,0,8.4,0.0229007633587786,0.1450381679389313,0,0.01,0.01,19,0.01,0.01,4,0.01,0.01,8,0.01,0.01,11,0.0632,0.06,25,0.0675,0.07,20,0.13484375,0.05,64,0.030476190476190476,0.05,21
GRAPDM25,Mexico City Grand Prix,STR,19.0,5.0,0,0,0,12.7,0.0,0.023076923076923,0,0.01,0.01,3,0.01,0.01,2,,,0,0.01,0.01,2,,,0,,,0,,,0,0.025,0.04,2
GRAPDM25,Mexico City Grand Prix,TSU,11.0,13.0,0,0,0,14.6,0.010752688172043,0.032258064516129,0,0.01,0.01,4,0.01,0.01,3,,,0,0.01,0.01,2,0.07,0.07,2,0.06,0.06,1,0.055,0.05,2,0.015,0.02,4
GRAPDM25,Mexico City Grand Prix,VER,5.0,10.0,0,0,0,4.2,0.2366412213740458,0.5648854961832062,0,0.472337870296237,0.47,1249,0.4902127659574468,0.59,470,0.39103448275862074,0.13,1131,0.11855227882037533,0.01,1492,0.8406756756756757,0.85,148,0.6655172413793103,0.62,145,0.5564935064935065,0.99,924,0.99,0.99,4
GRAPDM25,Mexico City Grand Prix,VES,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
SAOPGP25,São Paulo Grand Prix,ALB,14.0,1.0,1,1,0,8.9,0.0,0.1,0,0.01,0.01,3,0.01,0.01,2,0.01,0.01,2,0.01,0.01,4,0.054000000000000006,0.06,5,,,0,,,0,0.06,0.06,2
SAOPGP25,São Paulo Grand Prix,ALO,11.0,10.0,0,0,0,11.3,0.0212765957446808,0.1382978723404255,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,4,0.01,0.01,1,0.06,0.06,2,0.06952380952380953,0.1,21,0.08285714285714287,0.04,7,0.0325,0.01,4
