round,event_code,race_name,market_type,driver,team,outcome,finish_pos,yes_price,no_price,base_rate,edge_vs_base,cross_winner_price,grid_pos,gap_to_pole,gap_to_teammate,q_improvement,q1_sec,q3_sec,fp2_best_delta,fp2_lr_delta,fp2_lr_std,fp2_n_laps,fp3_best_delta,rolling_avg_finish,rolling_avg_grid,rolling_avg_gained,rolling_dnf_rate,rolling_avg_points,rolling_consistency,n_prior_races,team_tier,is_street_circuit,is_high_attrition,is_home_race,price_drift,total_volume,volume_ratio
6,MGP25,Miami,RACE,VER,Red Bull Racing,0,4,0.3799,0.6201,0.5,0.1201,,1,0.0,-0.7390000000000043,-0.007666628295153804,86.87,86.204,,,,,,3.0,3.2,0.2,0.0,16.2,1.7888543819998317,29,1,1,1,0,-0.016291026173660073,33469.0,3.1116707616707617
6,MGP25,Miami,RACEPODIUM,VER,Red Bull Racing,0,4,0.7725,0.2275,0.7969,0.0244,0.37991379310344836,1,0.0,-0.7390000000000043,-0.007666628295153804,86.87,86.204,,,,,,3.0,3.2,0.2,0.0,16.2,1.7888543819998317,29,1,1,1,0,-0.033500000000000085,1569.0,10.708955223880597
6,MGP25,Miami,RACE,NOR,McLaren,0,2,0.3656,0.6344,0.2344,-0.1312,,2,0.06500000000001194,-0.10599999999999454,-0.007889138059915967,86.955,86.269,,,,,,2.4,4.4,2.0,0.0,17.6,1.019803902718557,29,1,1,1,0,-0.02687553282182431,24072.0,2.009376172021503
6,MGP25,Miami,RACEPODIUM,NOR,McLaren,1,2,0.7768,0.2232,0.7109,-0.0659,0.36558823529411766,2,0.06500000000001194,-0.10599999999999454,-0.007889138059915967,86.955,86.269,,,,,,2.4,4.4,2.0,0.0,17.6,1.019803902718557,29,1,1,1,0,0.12017543859649138,599.0,18.966666666666665
6,MGP25,Miami,RACE,ANT,Mercedes,0,6,0.0545,0.9455,0.1172,0.0627,,3,0.06700000000000728,-0.11400000000000432,-0.009256175568749468,87.077,86.271,,,,,,6.6,8.0,1.4,0.0,7.2,2.33238075793812,5,2,1,1,0,-0.006776315789473686,13371.0,13.119324181626189
6,MGP25,Miami,RACEPODIUM,ANT,Mercedes,0,6,0.3731,0.6269,0.5312,0.1581,0.05447368421052631,3,0.06700000000000728,-0.11400000000000432,-0.009256175568749468,87.077,86.271,,,,,,6.6,8.0,1.4,0.0,7.2,2.33238075793812,5,2,1,1,0,0.12742296918767507,4942.0,25.427807486631018
6,MGP25,Miami,RACE,PIA,McLaren,1,1,0.1825,0.8175,0.0391,-0.1434,,4,0.17100000000000648,0.10599999999999454,-0.007252373399535667,87.006,86.375,,,,,,3.0,1.8,-1.2,0.0,18.4,3.0983866769659336,29,1,1,1,0,0.004086187845303818,17708.0,6.120225170888621
6,MGP25,Miami,RACEPODIUM,PIA,McLaren,1,1,0.702,0.298,0.3516,-0.3504,0.18248618784530382,4,0.17100000000000648,0.10599999999999454,-0.007252373399535667,87.006,86.375,,,,,,3.0,1.8,-1.2,0.0,18.4,3.0983866769659336,29,1,1,1,0,0.04342857142857137,704.0,3.923076923076923
6,MGP25,Miami,RACE,RUS,Mercedes,0,3,0.0228,0.9772,0.0156,-0.0072,,5,0.1810000000000116,0.11400000000000432,-0.0072287218148802575,87.014,86.385,,,,,,3.6,3.4,-0.2,0.0,13.6,1.2,29,2,1,1,0,-0.010526315789473686,11139.0,5.796217205613178
6,MGP25,Miami,RACEPODIUM,RUS,Mercedes,1,3,0.198,0.802,0.1875,-0.0105,0.022807017543859647,5,0.1810000000000116,0.11400000000000432,-0.0072287218148802575,87.014,86.385,,,,,,3.6,3.4,-0.2,0.0,13.6,1.2,29,2,1,1,0,0.002999999999999975,641.0,31.05
6,MGP25,Miami,RACE,SAI,Williams,0,9,0.01,0.99,0.0312,0.0212,,6,0.3650000000000091,-0.11299999999999955,-0.006073618223150892,87.098,86.569,,,,,,13.8,10.8,-3.0,0.4,1.0,4.308131845707603,28,3,1,1,0,0.0,4781.0,0.3790020190366311
6,MGP25,Miami,RACEPODIUM,SAI,Williams,0,9,0.03,0.97,0.1172,0.0872,0.01,6,0.3650000000000091,-0.11299999999999955,-0.006073618223150892,87.098,86.569,,,,,,13.8,10.8,-3.0,0.4,1.0,4.308131845707603,28,3,1,1,0,-0.22285714285714284,494.0,1.308411214953271
6,MGP25,Miami,RACE,ALB,Williams,0,5,0.01,0.99,0.0079,-0.0021,,7,0.47800000000000864,0.11299999999999955,-0.0041359343765078865,87.042,86.682,,,,,,8.4,10.2,1.8,0.0,4.0,2.33238075793812,29,3,1,1,0,,380.0,
6,MGP25,Miami,RACEPODIUM,ALB,Williams,0,5,0.03,0.97,0.0709,0.0409,0.01,7,0.47800000000000864,0.11299999999999955,-0.0041359343765078865,87.042,86.682,,,,,,8.4,10.2,1.8,0.0,4.0,2.33238075793812,29,3,1,1,0,0.009999999999999998,154.0,5.695652173913044
6,MGP25,Miami,RACE,LEC,Ferrari,0,7,0.017,0.983,0.0079,-0.0091,,8,0.5500000000000114,-0.25199999999999534,-0.007584337142661,87.417,86.754,,,,,,7.4,4.6,-2.8,0.2,8.6,5.571355310873648,29,1,1,1,0,-0.012999999999999998,6526.0,14.31924882629108
6,MGP25,Miami,RACEPODIUM,LEC,Ferrari,0,7,0.0586,0.9414,0.0236,-0.0349,0.017000000000000005,8,0.5500000000000114,-0.25199999999999534,-0.007584337142661,87.417,86.754,,,,,,7.4,4.6,-2.8,0.2,8.6,5.571355310873648,29,1,1,1,0,-0.061428571428571416,1381.0,6.629834254143646
6,MGP25,Miami,RACE,OCO,Haas F1 Team,0,12,0.01,0.99,0.0078,-0.0022,,9,0.6200000000000045,-1.1749999999999972,-0.007158376214980043,87.45,86.824,,,,,,11.6,16.2,4.6,0.0,2.8,4.586937976471886,28,3,1,1,0,,200.0,
6,MGP25,Miami,RACEPODIUM,OCO,Haas F1 Team,0,12,0.03,0.97,0.0156,-0.0144,0.01,9,0.6200000000000045,-1.1749999999999972,-0.007158376214980043,87.45,86.824,,,,,,11.6,16.2,4.6,0.0,2.8,4.586937976471886,28,3,1,1,0,,100.0,
6,MGP25,Miami,RACE,TSU,Red Bull Racing,0,10,0.01,0.99,0.0236,0.0136,,10,0.7390000000000043,0.7390000000000043,-0.00406653073380838,87.298,86.943,,,,,,13.6,9.2,-4.4,0.4,0.4,3.49857113690718,29,1,1,1,0,0.0,1128.0,11.129032258064516
6,MGP25,Miami,RACE,HAD,Racing Bulls,0,11,0.01,0.99,0.0,-0.01,,11,0.7830000000000013,-0.3760000000000048,-0.003596751469055419,87.301,,,,,,,12.4,10.2,-2.2,0.2,1.0,4.127953488110059,5,3,1,1,0,,146.0,
6,MGP25,Miami,RACEPODIUM,HAD,Racing Bulls,0,11,0.03,0.97,0.0315,0.0015,0.01,11,0.7830000000000013,-0.3760000000000048,-0.003596751469055419,87.301,,,,,,,12.4,10.2,-2.2,0.2,1.0,4.127953488110059,5,3,1,1,0,,100.0,
6,MGP25,Miami,RACE,HAM,Ferrari,0,8,0.0923,0.9077,0.0,-0.0923,,12,0.8020000000000067,0.25199999999999534,-0.0031279001821743623,87.279,,,,,,,9.6,7.4,-2.2,0.2,4.6,4.963869458396342,29,1,1,1,0,0.08027272727272725,9399.0,2.041747572815534
6,MGP25,Miami,RACEPODIUM,HAM,Ferrari,0,8,0.04,0.96,0.0234,-0.0166,0.09227272727272724,12,0.8020000000000067,0.25199999999999534,-0.0031279001821743623,87.279,,,,,,,9.6,7.4,-2.2,0.2,4.6,4.963869458396342,29,1,1,1,0,,1854.0,
6,MGP25,Miami,RACE,BOR,Kick Sauber,0,18,0.01,0.99,0.0,-0.01,,13,0.9470000000000027,-0.32200000000000273,-0.0021982299669121427,87.343,,,,,,,17.0,17.8,0.8,0.6,0.0,1.7888543819998317,5,3,1,1,0,0.0,193.0,1.075268817204301
6,MGP25,Miami,RACEPODIUM,BOR,Kick Sauber,0,18,0.02,0.98,0.0079,-0.0121,0.01,13,0.9470000000000027,-0.32200000000000273,-0.0021982299669121427,87.343,,,,,,,17.0,17.8,0.8,0.6,0.0,1.7888543819998317,5,3,1,1,0,,100.0,
6,MGP25,Miami,RACE,DOO,Alpine,0,20,0.01,0.99,0.0079,-0.0021,,14,0.9820000000000135,-0.5239999999999867,-0.0026995493125299124,87.422,,,,,,,15.6,15.8,0.2,0.4,0.0,2.1540659228538015,6,3,1,1,0,0.0,193.0,1.075268817204301
6,MGP25,Miami,RACEPODIUM,DOO,Alpine,0,20,0.02,0.98,0.0157,-0.0043,0.01,14,0.9820000000000135,-0.5239999999999867,-0.0026995493125299124,87.422,,,,,,,15.6,15.8,0.2,0.4,0.0,2.1540659228538015,6,3,1,1,0,,100.0,
6,MGP25,Miami,RACE,LAW,Racing Bulls,0,17,0.01,0.99,0.0,-0.01,,15,1.159000000000006,0.3760000000000048,-0.0009263071222725752,87.444,,,,,,,14.4,16.0,1.6,0.2,0.0,2.0591260281974,11,3,1,1,0,,200.0,
6,MGP25,Miami,RACEPODIUM,LAW,Racing Bulls,0,17,0.02,0.98,0.0236,0.0036,0.01,15,1.159000000000006,0.3760000000000048,-0.0009263071222725752,87.444,,,,,,,14.4,16.0,1.6,0.2,0.0,2.0591260281974,11,3,1,1,0,,193.0,
6,MGP25,Miami,RACE,HUL,Kick Sauber,0,14,0.01,0.99,0.0,-0.01,,16,1.2690000000000055,0.32200000000000273,,87.473,,,,,,,14.6,15.8,1.2,0.6,1.2,4.223742416388575,29,3,1,1,0,0.0,293.0,2.150537634408602
6,MGP25,Miami,RACEPODIUM,HUL,Kick Sauber,0,14,0.02,0.98,0.0,-0.02,0.01,16,1.2690000000000055,0.32200000000000273,,87.473,,,,,,,14.6,15.8,1.2,0.6,1.2,4.223742416388575,29,3,1,1,0,,193.0,
6,MGP25,Miami,RACE,ALO,Aston Martin,0,15,0.01,0.99,0.0078,-0.0022,,17,1.4000000000000057,-0.2259999999999991,,87.604,,,,,,,14.2,12.6,-1.6,0.4,0.0,2.7129319932501073,29,2,1,1,0,0.0,500.0,1.5
6,MGP25,Miami,RACEPODIUM,ALO,Aston Martin,0,15,0.03,0.97,0.0078,-0.0222,0.01,17,1.4000000000000057,-0.2259999999999991,,87.604,,,,,,,14.2,12.6,-1.6,0.4,0.0,2.7129319932501073,29,2,1,1,0,,100.0,
6,MGP25,Miami,RACE,GAS,Alpine,0,13,0.01,0.99,0.0,-0.01,,18,1.5060000000000002,0.5239999999999867,,87.71,,,,,,,14.2,9.8,-4.4,0.4,1.2,5.114684741017769,29,3,1,1,0,0.0,193.0,1.075268817204301
6,MGP25,Miami,RACEPODIUM,GAS,Alpine,0,13,0.025,0.975,0.0,-0.025,0.01,18,1.5060000000000002,0.5239999999999867,,87.71,,,,,,,14.2,9.8,-4.4,0.4,1.2,5.114684741017769,29,3,1,1,0,,193.0,
6,MGP25,Miami,RACE,STR,Aston Martin,0,16,0.01,0.99,0.0,-0.01,,19,1.6260000000000048,0.2259999999999991,,87.83,,,,,,,13.6,16.4,2.8,0.4,2.0,5.238320341483518,29,2,1,1,0,0.0,193.0,1.075268817204301
6,MGP25,Miami,RACEPODIUM,STR,Aston Martin,0,16,0.02,0.98,0.0159,-0.0041,0.01,19,1.6260000000000048,0.2259999999999991,,87.83,,,,,,,13.6,16.4,2.8,0.4,2.0,5.238320341483518,29,2,1,1,0,,100.0,
6,MGP25,Miami,RACE,BEA,Haas F1 Team,0,19,0.01,0.99,0.0,-0.01,,20,1.7950000000000017,1.1749999999999972,,87.999,,,,,,,11.0,16.4,5.4,0.0,1.2,2.1908902300206643,8,3,1,1,1,,100.0,
6,MGP25,Miami,RACEPODIUM,BEA,Haas F1 Team,0,19,0.02,0.98,0.0312,0.0112,0.01,20,1.7950000000000017,1.1749999999999972,,87.999,,,,,,,11.0,16.4,5.4,0.0,1.2,2.1908902300206643,8,3,1,1,1,,193.0,
7,ERGP25,Emilia Romagna,RACE,PIA,McLaren,0,3,0.6294,0.3706,0.5,-0.1294,,1,0.0,-0.2920000000000016,-0.010993377483443686,75.5,74.67,0.0,0.0,0.2997994121074945,14.0,0.09999999999999432,1.4,2.2,0.8,0.0,23.0,0.8000000000000002,30,1,0,0,0,-0.021544540229884945,25075.0,8.433784800601956
7,ERGP25,Emilia Romagna,RACEPODIUM,PIA,McLaren,1,3,0.91,0.09,0.7969,-0.1131,0.629375,1,0.0,-0.2920000000000016,-0.010993377483443686,75.5,74.67,0.0,0.0,0.2997994121074945,14.0,0.09999999999999432,1.4,2.2,0.8,0.0,23.0,0.8000000000000002,30,1,0,0,0,0.04999999999999993,50.0,1.380952380952381
7,ERGP25,Emilia Romagna,RACE,VER,Red Bull Racing,1,1,0.2252,0.7748,0.2344,0.0092,,2,0.033999999999991815,,-0.006265380778184285,75.175,74.704,0.44199999999999307,,,6.0,0.18099999999999739,3.4,2.8,-0.6,0.0,15.0,1.7435595774162693,30,1,0,0,0,0.021349129593810523,13861.0,1.4894037356321839
7,ERGP25,Emilia Romagna,RACEPODIUM,VER,Red Bull Racing,1,1,0.8023,0.1977,0.7109,-0.0914,0.22521276595744685,2,0.033999999999991815,,-0.006265380778184285,75.175,74.704,0.44199999999999307,,,6.0,0.18099999999999739,3.4,2.8,-0.6,0.0,15.0,1.7435595774162693,30,1,0,0,0,0.1050349650349649,1372.0,5.792079207920792
7,ERGP25,Emilia Romagna,RACE,RUS,Mercedes,0,7,0.0462,0.9538,0.1172,0.071,,3,0.13700000000000045,-0.9650000000000034,-0.013776828560881738,75.852,74.807,0.3999999999999915,,,6.0,0.7650000000000006,3.6,3.6,0.0,0.0,13.6,1.2000000000000002,30,2,0,0,0,0.009315476190476193,3095.0,1.5515251442704039
7,ERGP25,Emilia Romagna,RACEPODIUM,RUS,Mercedes,0,7,0.4113,0.5887,0.5312,0.1199,0.0461904761904762,3,0.13700000000000045,-0.9650000000000034,-0.013776828560881738,75.852,74.807,0.3999999999999915,,,6.0,0.7650000000000006,3.6,3.6,0.0,0.0,13.6,1.2000000000000002,30,2,0,0,0,-0.17991666666666672,2082.0,0.6393700787401575
7,ERGP25,Emilia Romagna,RACE,NOR,McLaren,0,2,0.1261,0.8739,0.0391,-0.087,,4,0.2920000000000016,0.2920000000000016,-0.012280285661580653,75.894,74.962,0.024999999999991473,0.002500000000011937,0.13325758264854382,11.0,0.0,2.6,4.6,2.0,0.0,16.2,0.8,30,1,0,0,0,0.02729094076655056,6907.0,0.5240511915269197
7,ERGP25,Emilia Romagna,RACEPODIUM,NOR,McLaren,1,2,0.69,0.31,0.3516,-0.3384,0.12607142857142858,4,0.2920000000000016,0.2920000000000016,-0.012280285661580653,75.894,74.962,0.024999999999991473,0.002500000000011937,0.13325758264854382,11.0,0.0,2.6,4.6,2.0,0.0,16.2,0.8,30,1,0,0,0,0.019999999999999907,281.0,0.0933852140077821
7,ERGP25,Emilia Romagna,RACE,ALO,Aston Martin,0,11,0.01,0.99,0.0156,0.0056,,5,0.7609999999999957,-0.15000000000000568,-0.003487680824360867,75.695,75.431,0.9269999999999925,,,4.0,0.921999999999997,13.8,13.6,-0.2,0.4,0.0,2.4,30,2,0,0,0,0.0,396.0,0.13142857142857142
7,ERGP25,Emilia Romagna,RACEPODIUM,ALO,Aston Martin,0,11,0.04,0.96,0.1875,0.1475,0.01,5,0.7609999999999957,-0.15000000000000568,-0.003487680824360867,75.695,75.431,0.9269999999999925,,,4.0,0.921999999999997,13.8,13.6,-0.2,0.4,0.0,2.4,30,2,0,0,0,-0.010000000000000002,142.0,0.09230769230769231
7,ERGP25,Emilia Romagna,RACE,SAI,Williams,0,8,0.01,0.99,0.0312,0.0212,,6,0.7620000000000005,-0.04099999999999682,-0.007303880927000575,75.987,75.432,0.6409999999999911,0.34250000000000114,0.09539517807520781,10.0,0.5599999999999881,12.0,10.0,-2.0,0.2,1.4,4.049691346263317,29,3,0,0,0,0.0,190.0,2.8
7,ERGP25,Emilia Romagna,RACEPODIUM,SAI,Williams,0,8,0.075,0.925,0.1172,0.0422,0.01,6,0.7620000000000005,-0.04099999999999682,-0.007303880927000575,75.987,75.432,0.6409999999999911,0.34250000000000114,0.09539517807520781,10.0,0.5599999999999881,12.0,10.0,-2.0,0.2,1.4,4.049691346263317,29,3,0,0,0,,83.0,0.0
7,ERGP25,Emilia Romagna,RACE,ALB,Williams,0,5,0.01,0.99,0.0079,-0.0021,,7,0.8029999999999973,0.04099999999999682,-0.008538812185541894,76.123,75.473,0.6229999999999905,,,9.0,0.8349999999999937,8.4,10.4,2.0,0.0,4.0,2.33238075793812,30,3,0,0,0,,50.0,0.0
7,ERGP25,Emilia Romagna,RACEPODIUM,STR,Aston Martin,0,15,0.02,0.98,0.0236,0.0036,,8,0.9110000000000014,0.15000000000000568,-0.003112758352348286,75.817,75.581,1.0479999999999876,,,7.0,1.0779999999999887,15.6,17.4,1.8,0.6,0.4,3.6110940170535577,30,2,0,0,0,,50.0,
7,ERGP25,Emilia Romagna,RACE,HAD,Racing Bulls,0,9,0.01,0.99,0.0078,-0.0022,,9,1.0759999999999934,-0.6330000000000098,-0.006648918731066385,76.253,75.746,0.4989999999999952,0.38349999999999795,0.22317780654297248,10.0,0.61099999999999,10.6,10.2,-0.4,0.0,1.0,1.624807680927192,6,3,0,0,0,,46.0,
7,ERGP25,Emilia Romagna,RACE,GAS,Alpine,0,13,0.01,0.99,0.0236,0.0136,,10,1.1170000000000044,-0.4689999999999941,-0.001975321648208271,75.937,75.787,0.27599999999999625,,,6.0,1.0929999999999893,14.6,12.0,-2.6,0.4,1.2,4.923413450036469,30,3,0,0,0,,46.0,
7,ERGP25,Emilia Romagna,RACE,LEC,Ferrari,0,6,0.02,0.98,0.0,-0.02,,11,0.9339999999999975,-0.16100000000000136,-0.006622168497398498,76.108,,0.4749999999999943,0.04949999999999477,0.244161422014206,11.0,0.5539999999999878,7.2,4.8,-2.4,0.2,9.0,5.5641710972974225,30,1,0,0,0,0.0025000000000000022,971.0,1.5025773195876289
7,ERGP25,Emilia Romagna,RACEPODIUM,LEC,Ferrari,0,6,0.07,0.93,0.0315,-0.0385,0.02,11,0.9339999999999975,-0.16100000000000136,-0.006622168497398498,76.108,,0.4749999999999943,0.04949999999999477,0.244161422014206,11.0,0.5539999999999878,7.2,4.8,-2.4,0.2,9.0,5.5641710972974225,30,1,0,0,0,,13.0,
7,ERGP25,Emilia Romagna,RACE,HAM,Ferrari,0,4,0.0133,0.9867,0.0,-0.0133,,12,1.0949999999999989,0.16100000000000136,-0.0052256344944395065,76.163,,0.6499999999999915,,,8.0,0.8900000000000006,9.2,8.2,-1.0,0.2,5.2,4.995998398718719,30,1,0,0,0,0.0033333333333333357,2997.0,13.985
7,ERGP25,Emilia Romagna,RACEPODIUM,HAM,Ferrari,0,4,0.075,0.925,0.0234,-0.0516,0.013333333333333336,12,1.0949999999999989,0.16100000000000136,-0.0052256344944395065,76.163,,0.6499999999999915,,,8.0,0.8900000000000006,9.2,8.2,-1.0,0.2,5.2,4.995998398718719,30,1,0,0,0,0.024999999999999994,1409.0,37.08108108108108
7,ERGP25,Emilia Romagna,RACE,ANT,Mercedes,0,19,0.01,0.99,0.0,-0.01,,13,1.1020000000000039,0.9650000000000034,-0.0022516887665748296,75.943,,1.1129999999999995,0.2510000000000048,0.16631502487748995,12.0,0.5019999999999953,7.0,5.4,-1.6,0.0,6.4,2.0,6,2,0,0,1,0.0,1279.0,7.094936708860759
7,ERGP25,Emilia Romagna,RACEPODIUM,ANT,Mercedes,0,19,0.04,0.96,0.0079,-0.0321,0.01,13,1.1020000000000039,0.9650000000000034,-0.0022516887665748296,75.943,,1.1129999999999995,0.2510000000000048,0.16631502487748995,12.0,0.5019999999999953,7.0,5.4,-1.6,0.0,6.4,2.0,6,2,0,0,1,,38.0,
7,ERGP25,Emilia Romagna,RACE,BEA,Haas F1 Team,0,17,0.01,0.99,0.0,-0.01,,19,2.2480000000000047,0.3050000000000068,,76.918,,0.715999999999994,,,5.0,1.046999999999997,12.0,16.2,4.2,0.2,1.2,3.847076812334269,9,3,0,0,0,,46.0,
7,ERGP25,Emilia Romagna,RACE,TSU,Red Bull Racing,0,10,0.01,0.99,0.0,-0.01,,20,,,,,,0.5339999999999918,,,6.0,1.2129999999999939,13.2,10.2,-3.0,0.4,0.6,3.7629775444453557,30,1,0,0,0,,187.0,0.0
8,MCGP25,Monaco,RACE,NOR,McLaren,1,1,0.532,0.468,0.5,-0.032,,1,0.0,-0.17500000000001137,-0.018671529774847487,71.285,69.954,0.32200000000000273,2.0549999999999926,0.5381695734579579,14.0,0.29399999999999693,2.6,4.8,2.2,0.0,16.2,0.8,31,1,1,1,0,-0.027883720930232503,12121.0,1.0709038100119597
8,MCGP25,Monaco,RACEPODIUM,NOR,McLaren,1,1,0.74,0.26,0.7969,0.0569,0.5320000000000001,1,0.0,-0.17500000000001137,-0.018671529774847487,71.285,69.954,0.32200000000000273,2.0549999999999926,0.5381695734579579,14.0,0.29399999999999693,2.6,4.8,2.2,0.0,16.2,0.8,31,1,1,1,0,-0.054545454545454564,284.0,0.3209302325581395
8,MCGP25,Monaco,RACE,LEC,Ferrari,0,2,0.2762,0.7238,0.2344,-0.0419,,2,0.10900000000000887,-0.3190000000000026,-0.016369737045304537,71.229,70.063,0.0,1.281499999999994,0.3694539890162274,13.0,0.0,4.8,5.8,1.0,0.0,10.6,1.469693845669907,31,1,1,1,1,0.008803191489361706,4800.0,0.5589477102955505
8,MCGP25,Monaco,RACEPODIUM,LEC,Ferrari,1,2,0.6914,0.3086,0.7109,0.0195,0.27625,2,0.10900000000000887,-0.3190000000000026,-0.016369737045304537,71.229,70.063,0.0,1.281499999999994,0.3694539890162274,13.0,0.0,4.8,5.8,1.0,0.0,10.6,1.469693845669907,31,1,1,1,1,-0.04482142857142857,263.0,1.5533980582524272
8,MCGP25,Monaco,RACE,PIA,McLaren,0,3,0.1203,0.8797,0.1172,-0.0031,,3,0.17500000000001137,0.17500000000001137,-0.01653390923879511,71.308,70.129,0.0379999999999967,,,10.0,0.4449999999999932,1.8,2.2,0.4,0.0,21.0,0.9797958971132713,31,1,1,1,0,0.01706272310045899,12171.0,2.162941787941788
8,MCGP25,Monaco,RACEPODIUM,PIA,McLaren,1,3,0.7391,0.2609,0.5312,-0.2078,0.12027027027027028,3,0.17500000000001137,0.17500000000001137,-0.01653390923879511,71.308,70.129,0.0379999999999967,,,10.0,0.4449999999999932,1.8,2.2,0.4,0.0,21.0,0.9797958971132713,31,1,1,1,0,0.031590909090909114,641.0,10.654545454545454
8,MCGP25,Monaco,RACE,HAM,Ferrari,0,5,0.0269,0.9731,0.0391,0.0121,,4,0.4280000000000115,0.3190000000000026,-0.016667830946559523,71.575,70.382,0.10499999999998977,2.0804999999999865,0.5213704430526218,12.0,0.5630000000000024,6.2,9.6,3.4,0.0,7.6,1.469693845669907,31,1,1,1,0,-0.016713286713286715,2659.0,0.6723270440251572
8,MCGP25,Monaco,RACEPODIUM,HAM,Ferrari,0,5,0.205,0.795,0.3516,0.1466,0.02692307692307693,4,0.4280000000000115,0.3190000000000026,-0.016667830946559523,71.575,70.382,0.10499999999998977,2.0804999999999865,0.5213704430526218,12.0,0.5630000000000024,6.2,9.6,3.4,0.0,7.6,1.469693845669907,31,1,1,1,0,-0.004999999999999977,84.0,0.9090909090909091
8,MCGP25,Monaco,RACE,VER,Red Bull Racing,0,4,0.072,0.928,0.0156,-0.0563,,5,0.7150000000000034,-0.7460000000000093,-0.010667637300331795,71.431,70.669,0.7129999999999939,,,8.0,0.28000000000000114,2.8,2.4,-0.4,0.0,17.6,1.9390719429665317,31,1,1,1,0,0.01738451312728484,10921.0,0.7728896103896103
8,MCGP25,Monaco,RACEPODIUM,VER,Red Bull Racing,0,4,0.52,0.48,0.1875,-0.3325,0.0719607843137255,5,0.7150000000000034,-0.7460000000000093,-0.010667637300331795,71.431,70.669,0.7129999999999939,,,8.0,0.28000000000000114,2.8,2.4,-0.4,0.0,17.6,1.9390719429665317,31,1,1,1,0,0.04928571428571432,2536.0,0.026305139619587213
8,MCGP25,Monaco,RACE,HAD,Racing Bulls,0,6,0.01,0.99,0.0312,0.0212,,6,0.9690000000000083,-0.20600000000000307,-0.012365793541379526,71.811,70.923,0.48699999999999477,0.0,0.5406326981285122,7.0,1.3179999999999978,10.2,10.6,0.4,0.0,1.4,1.7204650534085253,7,3,1,1,0,,200.0,0.0
8,MCGP25,Monaco,RACE,ALO,Aston Martin,0,19,0.01,0.99,0.0079,-0.0021,,7,0.9700000000000131,-1.6389999999999958,-0.010464045539526188,71.674,70.924,0.5349999999999966,,,7.0,1.1479999999999961,12.6,12.0,-0.6,0.2,0.0,1.9595917942265424,31,2,1,1,0,0.0,587.0,3.8916666666666666
8,MCGP25,Monaco,RACE,LAW,Racing Bulls,0,8,0.01,0.99,0.0078,-0.0022,,9,1.1750000000000114,0.20600000000000307,-0.009593695173911735,71.818,71.129,0.4679999999999893,,,10.0,0.86099999999999,15.2,14.4,-0.8,0.2,0.0,1.9390719429665315,13,3,1,1,0,,20.0,
8,MCGP25,Monaco,RACE,ALB,Williams,0,9,0.01,0.99,0.0236,0.0136,,10,1.2590000000000003,-0.1490000000000009,-0.005807703583744168,71.629,71.213,0.5630000000000024,3.082499999999996,0.3927492838949571,13.0,0.7150000000000034,8.0,9.8,1.8,0.0,4.8,2.6832815729997477,31,3,1,1,0,,152.0,0.0
8,MCGP25,Monaco,RACE,RUS,Mercedes,0,11,0.01,0.99,0.0079,-0.0021,,14,1.5530000000000115,-0.37299999999999045,,71.507,,0.7369999999999948,2.692999999999998,0.35406327118185876,11.0,1.1129999999999995,4.4,3.8,-0.6,0.0,11.8,1.7435595774162693,31,2,1,1,0,0.0,610.0,29.5
8,MCGP25,Monaco,RACEPODIUM,RUS,Mercedes,0,11,0.048,0.952,0.0157,-0.0323,0.01,14,1.5530000000000115,-0.37299999999999045,,71.507,,0.7369999999999948,2.692999999999998,0.35406327118185876,11.0,1.1129999999999995,4.4,3.8,-0.6,0.0,11.8,1.7435595774162693,31,2,1,1,0,-0.011999999999999997,316.0,18.75
8,MCGP25,Monaco,RACE,ANT,Mercedes,0,18,0.01,0.99,0.0,-0.01,,15,1.926000000000002,0.37299999999999045,,71.88,,0.6469999999999914,2.497,0.19952361631994597,13.0,1.0600000000000023,9.6,6.4,-3.2,0.2,4.8,5.083306010855534,7,2,1,1,0,,20.0,
9,SGP25,Spain,RACE,PIA,McLaren,1,1,0.593,0.407,0.5,-0.093,,1,0.0,-0.20899999999998897,-0.013852324571680548,72.551,71.546,0.0,,,3.0,0.0,1.8,2.2,0.4,0.0,21.0,0.9797958971132713,32,1,0,0,0,-0.004986293859649105,11553.0,4.25614194722475
9,SGP25,Spain,RACEPODIUM,PIA,McLaren,1,1,0.89,0.11,0.7969,-0.0931,0.5929824561403508,1,0.0,-0.20899999999998897,-0.013852324571680548,72.551,71.546,0.0,,,3.0,0.0,1.8,2.2,0.4,0.0,21.0,0.9797958971132713,32,1,0,0,0,0.010000000000000009,21.0,0.05
9,SGP25,Spain,RACE,NOR,McLaren,0,2,0.2622,0.7378,0.2344,-0.0278,,2,0.20899999999998897,0.20899999999998897,-0.014340856330444251,72.799,71.755,0.30999999999998806,,,3.0,0.5259999999999962,2.4,4.6,2.2,0.0,17.6,1.019803902718557,32,1,0,0,0,-0.008547008547008628,7288.0,5.176271186440678
9,SGP25,Spain,RACEPODIUM,NOR,McLaren,1,2,0.78,0.22,0.7109,-0.0691,0.2622222222222222,2,0.20899999999998897,0.20899999999998897,-0.014340856330444251,72.799,71.755,0.30999999999998806,,,3.0,0.5259999999999962,2.4,4.6,2.2,0.0,17.6,1.019803902718557,32,1,0,0,0,,43.0,
